"intersection_id","tollgate_id","vehicle_id","starting_time","travel_seq","travel_time"
"A","3","1001754","2016-10-19 11:35:51","110#2016-10-19 11:35:51#13.35;123#2016-10-19 11:36:05#6.15;107#2016-10-19 11:36:11#3.54;108#2016-10-19 11:36:14#4.17;119#2016-10-19 11:36:18#0.94;114#2016-10-19 11:36:19#24.88;118#2016-10-19 11:36:44#52.59;122#2016-10-19 11:37:37#19.44","125.44"
"C","1","1045147","2016-10-19 11:35:59","115#2016-10-19 11:35:59#31.80;102#2016-10-19 11:36:31#7.48;109#2016-10-19 11:36:38#7.70;104#2016-10-19 11:36:46#18.34;112#2016-10-19 11:37:04#12.92;111#2016-10-19 11:37:17#7.99;103#2016-10-19 11:37:25#1.52;116#2016-10-19 11:37:27#11.89;101#2016-10-19 11:37:39#7.70;121#2016-10-19 11:37:46#12.25;106#2016-10-19 11:37:59#1.56;113#2016-10-19 11:38:00#30.70","151.7"
"A","2","1048758","2016-10-19 11:37:27","110#2016-10-19 11:37:27#10.74;123#2016-10-19 11:37:38#4.07;107#2016-10-19 11:37:42#2.68;108#2016-10-19 11:37:44#4.36;120#2016-10-19 11:37:49#0.95;117#2016-10-19 11:37:50#16.99","39.989999999999995"
"A","2","1026689","2016-10-19 11:37:44","110#2016-10-19 11:37:44#8.72;123#2016-10-19 11:37:52#4.72;107#2016-10-19 11:37:57#2.72;108#2016-10-19 11:38:00#3.20;120#2016-10-19 11:38:03#0.48;117#2016-10-19 11:38:03#41.03","60.03"
"A","3","1003263","2016-10-19 11:38:07","110#2016-10-19 11:38:07#11.49;123#2016-10-19 11:38:18#6.09;107#2016-10-19 11:38:24#3.51;108#2016-10-19 11:38:28#4.13;119#2016-10-19 11:38:32#0.93;114#2016-10-19 11:38:33#20.45;118#2016-10-19 11:38:53#20.24;122#2016-10-19 11:39:14#16.90","83.9"
"B","1","1002089","2016-10-19 11:38:19","105#2016-10-19 11:38:19#7.56;100#2016-10-19 11:38:27#5.36;111#2016-10-19 11:38:32#28.09;103#2016-10-19 11:39:00#13.29;116#2016-10-19 11:39:14#13.73;101#2016-10-19 11:39:28#5.46;121#2016-10-19 11:39:34#8.00;106#2016-10-19 11:39:42#1.67;113#2016-10-19 11:39:43#17.24","101.24"
"B","1","1047053","2016-10-19 11:39:11","105#2016-10-19 11:39:11#7.21;100#2016-10-19 11:39:18#5.36;111#2016-10-19 11:39:24#11.18;103#2016-10-19 11:39:35#2.13;116#2016-10-19 11:39:37#16.64;101#2016-10-19 11:39:54#7.76;121#2016-10-19 11:40:02#10.91;106#2016-10-19 11:40:13#1.39;113#2016-10-19 11:40:14#13.31","76.31"
"A","2","1009820","2016-10-19 11:39:20","110#2016-10-19 11:39:20#12.98;123#2016-10-19 11:39:33#5.17;107#2016-10-19 11:39:38#6.89;108#2016-10-19 11:39:45#6.36;120#2016-10-19 11:39:52#0.79;117#2016-10-19 11:39:52#38.12","70.12"
"C","1","1022382","2016-10-19 11:39:51","115#2016-10-19 11:39:51#8.32;102#2016-10-19 11:39:59#8.58;109#2016-10-19 11:40:08#9.15;104#2016-10-19 11:40:17#24.85;112#2016-10-19 11:40:42#16.95;111#2016-10-19 11:40:59#43.80;103#2016-10-19 11:41:43#2.59;116#2016-10-19 11:41:46#17.59;101#2016-10-19 11:42:03#10.71;121#2016-10-19 11:42:14#13.19;106#2016-10-19 11:42:27#1.79;113#2016-10-19 11:42:29#49.13","207.13"
"A","2","1038958","2016-10-19 11:42:07","110#2016-10-19 11:42:07#10.72;123#2016-10-19 11:42:18#5.80;107#2016-10-19 11:42:24#3.34;108#2016-10-19 11:42:27#6.47;120#2016-10-19 11:42:34#1.20;117#2016-10-19 11:42:35#18.77","46.769999999999996"
"C","1","1033550","2016-10-19 11:42:22","115#2016-10-19 11:42:22#12.96;102#2016-10-19 11:42:34#14.09;109#2016-10-19 11:42:49#10.74;104#2016-10-19 11:42:59#24.10;112#2016-10-19 11:43:23#20.89;111#2016-10-19 11:43:44#15.00;103#2016-10-19 11:43:59#2.43;116#2016-10-19 11:44:02#18.66;101#2016-10-19 11:44:21#7.67;121#2016-10-19 11:44:29#28.98;106#2016-10-19 11:44:58#1.52;113#2016-10-19 11:44:59#14.57","171.57"
"A","2","1023906","2016-10-19 11:42:37","110#2016-10-19 11:42:37#9.48;123#2016-10-19 11:42:46#5.46;107#2016-10-19 11:42:52#4.81;108#2016-10-19 11:42:56#5.55;120#2016-10-19 11:43:02#0.91;117#2016-10-19 11:43:03#58.69","84.69"
"B","3","1013687","2016-10-19 11:44:40","105#2016-10-19 11:44:40#26.77;100#2016-10-19 11:45:07#19.91;111#2016-10-19 11:45:26#41.53;103#2016-10-19 11:46:08#7.89;122#2016-10-19 11:46:21#67.62","168.62"
"C","3","1015943","2016-10-19 11:44:52","115#2016-10-19 11:44:52#10.41;102#2016-10-19 11:45:03#7.21;109#2016-10-19 11:45:10#7.13;104#2016-10-19 11:45:17#18.06;122#2016-10-19 11:47:06#40.38","174.38"
"A","3","1010464","2016-10-19 11:46:46","110#2016-10-19 11:46:46#9.80;123#2016-10-19 11:46:56#3.62;107#2016-10-19 11:47:00#2.08;108#2016-10-19 11:47:02#2.50;119#2016-10-19 11:47:04#0.56;114#2016-10-19 11:47:05#11.69;118#2016-10-19 11:47:16#16.72;122#2016-10-19 11:47:33#51.83","98.83"
"A","2","1017167","2016-10-19 11:47:33","110#2016-10-19 11:47:33#9.36;123#2016-10-19 11:47:43#5.15;107#2016-10-19 11:47:48#2.87;108#2016-10-19 11:47:51#4.31;120#2016-10-19 11:47:55#0.80;117#2016-10-19 11:47:56#22.38","45.379999999999995"
"A","3","1049166","2016-10-19 11:47:50","110#2016-10-19 11:47:50#9.41;123#2016-10-19 11:47:59#5.31;107#2016-10-19 11:48:04#3.24;108#2016-10-19 11:48:08#5.12;119#2016-10-19 11:48:13#1.10;114#2016-10-19 11:48:14#15.10;118#2016-10-19 11:48:29#36.49;122#2016-10-19 11:49:05#41.97","116.97"
"A","2","1002426","2016-10-19 11:49:43","110#2016-10-19 11:49:43#9.34;123#2016-10-19 11:49:52#5.29;107#2016-10-19 11:49:58#4.12;108#2016-10-19 11:50:02#6.69;120#2016-10-19 11:50:08#1.76;117#2016-10-19 11:50:10#57.39","84.39"
"A","2","1000458","2016-10-19 11:50:13","110#2016-10-19 11:50:13#21.10;123#2016-10-19 11:50:34#11.42;107#2016-10-19 11:50:45#6.55;108#2016-10-19 11:50:52#6.42;120#2016-10-19 11:50:58#0.96;117#2016-10-19 11:50:59#21.82","67.82"
"C","1","1001121","2016-10-19 11:51:01","115#2016-10-19 11:51:01#9.17;102#2016-10-19 11:51:10#10.00;109#2016-10-19 11:51:20#9.58;104#2016-10-19 11:51:29#23.04;112#2016-10-19 11:51:52#17.53;111#2016-10-19 11:52:10#12.52;103#2016-10-19 11:52:22#2.25;116#2016-10-19 11:52:25#79.97;101#2016-10-19 11:53:45#3.87;121#2016-10-19 11:53:49#5.44;106#2016-10-19 11:53:54#0.69;113#2016-10-19 11:53:55#6.71","180.71"
"B","3","1003125","2016-10-19 11:51:35","105#2016-10-19 11:51:35#19.03;100#2016-10-19 11:51:54#5.27;111#2016-10-19 11:51:59#10.99;103#2016-10-19 11:52:10#2.09;122#2016-10-19 11:52:14#17.89","56.89"
"B","3","1019877","2016-10-19 11:52:07","105#2016-10-19 11:52:07#6.98;100#2016-10-19 11:52:14#5.24;111#2016-10-19 11:52:19#43.02;103#2016-10-19 11:53:02#13.68;122#2016-10-19 11:53:25#58.26","136.26"
"A","3","1029755","2016-10-19 11:52:15","110#2016-10-19 11:52:15#10.67;123#2016-10-19 11:52:26#5.85;107#2016-10-19 11:52:32#3.70;108#2016-10-19 11:52:35#4.63;119#2016-10-19 11:52:40#2.25;114#2016-10-19 11:52:42#28.48;118#2016-10-19 11:53:11#23.39;122#2016-10-19 11:53:34#22.37","101.37"
"C","3","1038715","2016-10-19 11:54:30","115#2016-10-19 11:54:30#8.71;102#2016-10-19 11:54:39#10.67;109#2016-10-19 11:54:49#10.99;104#2016-10-19 11:55:00#32.23;112#2016-10-19 11:55:33#44.97;111#2016-10-19 11:56:17#20.14;103#2016-10-19 11:56:38#3.91;122#2016-10-19 11:56:44#38.82","172.82"
"C","1","1039162","2016-10-19 11:54:32","115#2016-10-19 11:54:32#7.31;102#2016-10-19 11:54:39#7.77;109#2016-10-19 11:54:47#8.09;104#2016-10-19 11:54:55#20.93;112#2016-10-19 11:55:16#57.61;111#2016-10-19 11:56:14#9.70;103#2016-10-19 11:56:23#1.60;116#2016-10-19 11:56:25#12.42;101#2016-10-19 11:56:38#6.51;121#2016-10-19 11:56:44#55.87;106#2016-10-19 11:57:40#0.59;113#2016-10-19 11:57:41#5.66","194.66"
"A","3","1000918","2016-10-19 11:54:36","110#2016-10-19 11:54:36#10.65;123#2016-10-19 11:54:47#5.77;107#2016-10-19 11:54:52#3.32;108#2016-10-19 11:54:56#3.91;119#2016-10-19 11:55:00#0.88;114#2016-10-19 11:55:00#22.17;118#2016-10-19 11:55:23#31.93;122#2016-10-19 11:55:55#38.25","117.25"
"A","3","1038847","2016-10-19 11:54:37","110#2016-10-19 11:54:37#10.09;123#2016-10-19 11:54:47#5.61;107#2016-10-19 11:54:52#3.83;108#2016-10-19 11:54:56#4.01;119#2016-10-19 11:55:00#0.85;114#2016-10-19 11:55:01#15.88;118#2016-10-19 11:55:17#45.01;122#2016-10-19 11:56:02#29.31","114.31"
"B","1","1001122","2016-10-19 11:55:31","105#2016-10-19 11:55:31#7.27;100#2016-10-19 11:55:39#7.01;111#2016-10-19 11:55:46#33.10;103#2016-10-19 11:56:19#2.32;116#2016-10-19 11:56:21#14.33;101#2016-10-19 11:56:36#7.64;121#2016-10-19 11:56:43#10.53;106#2016-10-19 11:56:54#1.47;113#2016-10-19 11:56:55#25.14","109.14"
"B","3","1002423","2016-10-19 11:55:38","105#2016-10-19 11:55:38#7.68;100#2016-10-19 11:55:46#5.91;111#2016-10-19 11:55:52#45.28;103#2016-10-19 11:56:37#2.08;122#2016-10-19 11:56:41#72.43","135.43"
"A","2","1025990","2016-10-19 11:55:40","110#2016-10-19 11:55:40#12.01;123#2016-10-19 11:55:52#10.80;107#2016-10-19 11:56:03#14.71;108#2016-10-19 11:56:18#16.57;120#2016-10-19 11:56:34#2.49;117#2016-10-19 11:56:37#47.05","104.05"
"A","2","1047264","2016-10-19 11:56:36","110#2016-10-19 11:56:36#14.04;123#2016-10-19 11:56:50#12.32;107#2016-10-19 11:57:03#7.10;108#2016-10-19 11:57:10#8.35;120#2016-10-19 11:57:18#1.25;117#2016-10-19 11:57:19#50.25","93.25"
"A","2","1031814","2016-10-19 11:56:44","110#2016-10-19 11:56:44#10.75;123#2016-10-19 11:56:55#7.31;107#2016-10-19 11:57:02#9.85;108#2016-10-19 11:57:12#6.08;120#2016-10-19 11:57:18#0.79;117#2016-10-19 11:57:19#36.08","71.08"
"A","3","1023817","2016-10-19 11:56:51","110#2016-10-19 11:56:51#10.27;123#2016-10-19 11:57:01#5.14;107#2016-10-19 11:57:07#3.95;108#2016-10-19 11:57:11#5.05;119#2016-10-19 11:57:16#1.12;114#2016-10-19 11:57:17#16.19;118#2016-10-19 11:57:33#21.85;122#2016-10-19 11:57:55#29.76","93.76"
"A","3","1041726","2016-10-19 11:56:57","110#2016-10-19 11:56:57#10.46;123#2016-10-19 11:57:08#6.42;107#2016-10-19 11:57:14#4.05;108#2016-10-19 11:57:18#4.65;119#2016-10-19 11:57:23#1.00;114#2016-10-19 11:57:24#20.18;118#2016-10-19 11:57:44#22.87;122#2016-10-19 11:58:07#23.96","93.96000000000001"
"C","1","1013205","2016-10-19 11:57:11","115#2016-10-19 11:57:11#7.76;102#2016-10-19 11:57:18#8.86;109#2016-10-19 11:57:27#8.71;104#2016-10-19 11:57:36#23.63;112#2016-10-19 11:58:00#60.09;111#2016-10-19 11:59:00#9.71;103#2016-10-19 11:59:09#1.78;116#2016-10-19 11:59:11#13.25;101#2016-10-19 11:59:25#9.72;121#2016-10-19 11:59:34#15.24;106#2016-10-19 11:59:50#1.63;113#2016-10-19 11:59:51#32.88","192.88"
"A","2","1050234","2016-10-19 11:59:11","110#2016-10-19 11:59:11#10.77;123#2016-10-19 11:59:21#5.79;107#2016-10-19 11:59:27#3.54;108#2016-10-19 11:59:31#4.86;120#2016-10-19 11:59:35#0.91;117#2016-10-19 11:59:36#28.02","53.019999999999996"
"A","3","1002531","2016-10-19 11:59:27","110#2016-10-19 11:59:27#11.91;123#2016-10-19 11:59:38#6.45;107#2016-10-19 11:59:45#3.72;108#2016-10-19 11:59:49#4.37;119#2016-10-19 11:59:53#0.98;114#2016-10-19 11:59:54#21.64;118#2016-10-19 12:00:16#25.58;122#2016-10-19 12:00:41#22.90","96.9"
"A","3","1048380","2016-10-19 12:00:22","110#2016-10-19 12:00:22#11.14;123#2016-10-19 12:00:33#5.26;107#2016-10-19 12:00:38#4.76;108#2016-10-19 12:00:43#5.09;119#2016-10-19 12:00:48#1.23;114#2016-10-19 12:00:49#17.60;118#2016-10-19 12:01:07#16.52;122#2016-10-19 12:01:23#33.56","94.56"
"A","3","1025494","2016-10-19 12:02:03","110#2016-10-19 12:02:03#11.00;123#2016-10-19 12:02:14#5.95;107#2016-10-19 12:02:20#3.43;108#2016-10-19 12:02:24#4.04;119#2016-10-19 12:02:28#0.91;114#2016-10-19 12:02:28#19.98;118#2016-10-19 12:02:48#18.86;122#2016-10-19 12:03:07#14.94","78.94"
"A","3","1022965","2016-10-19 12:03:20","110#2016-10-19 12:03:20#11.01;123#2016-10-19 12:03:31#5.96;107#2016-10-19 12:03:36#3.46;108#2016-10-19 12:03:40#4.08;119#2016-10-19 12:03:44#0.92;114#2016-10-19 12:03:45#75.48;118#2016-10-19 12:05:00#8.05;122#2016-10-19 12:05:08#7.70","115.7"
"A","2","1029310","2016-10-19 12:03:20","110#2016-10-19 12:03:20#14.42;123#2016-10-19 12:03:35#5.90;107#2016-10-19 12:03:41#4.70;108#2016-10-19 12:03:46#5.82;120#2016-10-19 12:03:51#0.88;117#2016-10-19 12:03:52#29.81","61.81"
"A","2","1043579","2016-10-19 12:04:27","110#2016-10-19 12:04:27#35.47;123#2016-10-19 12:05:02#19.20;107#2016-10-19 12:05:21#11.06;108#2016-10-19 12:05:32#13.02;120#2016-10-19 12:05:45#1.95;117#2016-10-19 12:05:47#44.26","124.25999999999999"
"A","3","1001264","2016-10-19 12:06:08","110#2016-10-19 12:06:08#13.86;123#2016-10-19 12:06:22#7.50;107#2016-10-19 12:06:30#4.32;108#2016-10-19 12:06:34#5.09;119#2016-10-19 12:06:39#1.14;114#2016-10-19 12:06:40#22.19;118#2016-10-19 12:07:03#26.20;122#2016-10-19 12:07:29#30.48","111.48"
"A","2","1005512","2016-10-19 12:06:12","110#2016-10-19 12:06:12#10.50;123#2016-10-19 12:06:23#6.53;107#2016-10-19 12:06:29#14.87;108#2016-10-19 12:06:44#6.71;120#2016-10-19 12:06:51#0.91;117#2016-10-19 12:06:52#70.54","110.54"
"A","2","1000916","2016-10-19 12:06:33","110#2016-10-19 12:06:33#6.83;123#2016-10-19 12:06:40#5.80;107#2016-10-19 12:06:46#3.43;108#2016-10-19 12:06:49#4.04;120#2016-10-19 12:06:54#0.61;117#2016-10-19 12:06:54#12.66","33.66"
"A","2","1041655","2016-10-19 12:06:41","110#2016-10-19 12:06:41#68.93;123#2016-10-19 12:07:50#2.80;107#2016-10-19 12:07:53#1.61;108#2016-10-19 12:07:55#1.90;120#2016-10-19 12:07:57#0.28;117#2016-10-19 12:07:57#6.45","82.45"
"A","2","1009785","2016-10-19 12:07:46","110#2016-10-19 12:07:46#15.28;123#2016-10-19 12:08:01#6.56;107#2016-10-19 12:08:08#4.26;108#2016-10-19 12:08:12#5.52;120#2016-10-19 12:08:18#0.83;117#2016-10-19 12:08:18#41.85","73.85"
"A","2","1005511","2016-10-19 12:07:51","110#2016-10-19 12:07:51#24.99;123#2016-10-19 12:08:16#11.48;107#2016-10-19 12:08:27#6.62;108#2016-10-19 12:08:34#7.78;120#2016-10-19 12:08:42#1.17;117#2016-10-19 12:08:43#27.25","79.25"
"A","3","1008974","2016-10-19 12:08:17","110#2016-10-19 12:08:17#12.49;123#2016-10-19 12:08:30#6.76;107#2016-10-19 12:08:37#3.90;108#2016-10-19 12:08:41#4.58;119#2016-10-19 12:08:45#1.03;114#2016-10-19 12:08:46#24.38;118#2016-10-19 12:09:11#27.44;122#2016-10-19 12:09:38#24.33","105.33"
"B","3","1038511","2016-10-19 12:08:42","105#2016-10-19 12:08:42#14.38;100#2016-10-19 12:08:56#10.10;111#2016-10-19 12:09:06#92.25;103#2016-10-19 12:10:38#2.31;122#2016-10-19 12:10:42#32.61","152.61"
"B","3","1023903","2016-10-19 12:08:45","105#2016-10-19 12:08:45#14.21;100#2016-10-19 12:08:58#9.67;111#2016-10-19 12:09:07#89.85;103#2016-10-19 12:10:37#3.86;122#2016-10-19 12:10:44#47.28","166.28"
"C","1","1050724","2016-10-19 12:10:09","115#2016-10-19 12:10:09#13.27;102#2016-10-19 12:10:22#16.25;109#2016-10-19 12:10:39#16.41;104#2016-10-19 12:10:55#30.26;112#2016-10-19 12:11:25#20.55;111#2016-10-19 12:11:46#12.72;103#2016-10-19 12:11:59#2.48;116#2016-10-19 12:12:02#19.43;101#2016-10-19 12:12:21#9.07;121#2016-10-19 12:12:30#12.74;106#2016-10-19 12:12:43#1.62;113#2016-10-19 12:12:45#15.55","171.55"
"C","3","1042771","2016-10-19 12:10:23","115#2016-10-19 12:10:23#11.39;102#2016-10-19 12:10:35#11.05;109#2016-10-19 12:10:46#9.53;104#2016-10-19 12:10:55#24.67;112#2016-10-19 12:11:20#21.16;111#2016-10-19 12:11:41#55.60;103#2016-10-19 12:12:37#4.22;122#2016-10-19 12:12:44#61.61","202.61"
"A","3","1011179","2016-10-19 12:10:51","110#2016-10-19 12:10:51#15.99;123#2016-10-19 12:11:07#7.11;107#2016-10-19 12:11:14#4.10;108#2016-10-19 12:11:19#4.82;119#2016-10-19 12:11:23#1.08;114#2016-10-19 12:11:24#23.86;118#2016-10-19 12:11:48#30.38;122#2016-10-19 12:12:19#106.21","194.20999999999998"
"A","3","1029167","2016-10-19 12:10:53","110#2016-10-19 12:10:53#10.58;123#2016-10-19 12:11:04#5.73;107#2016-10-19 12:11:10#3.29;108#2016-10-19 12:11:13#3.87;119#2016-10-19 12:11:17#0.87;114#2016-10-19 12:11:18#19.16;118#2016-10-19 12:11:37#39.71;122#2016-10-19 12:12:17#27.62","111.62"
"B","3","1032133","2016-10-19 12:11:04","105#2016-10-19 12:11:04#24.47;100#2016-10-19 12:11:28#18.20;111#2016-10-19 12:11:47#37.96;103#2016-10-19 12:12:25#7.22;122#2016-10-19 12:12:37#30.25","123.25"
"A","2","1049637","2016-10-19 12:11:05","110#2016-10-19 12:11:05#7.57;123#2016-10-19 12:11:12#4.88;107#2016-10-19 12:11:17#7.95;108#2016-10-19 12:11:25#7.53;120#2016-10-19 12:11:32#1.03;117#2016-10-19 12:11:33#21.27","49.269999999999996"
"B","3","1009193","2016-10-19 12:11:47","105#2016-10-19 12:11:47#9.79;100#2016-10-19 12:11:57#5.73;111#2016-10-19 12:12:03#48.72;103#2016-10-19 12:12:51#3.43;122#2016-10-19 12:12:57#23.70","93.7"
"A","3","1037472","2016-10-19 12:12:54","110#2016-10-19 12:12:54#9.29;123#2016-10-19 12:13:03#3.83;107#2016-10-19 12:13:07#2.01;108#2016-10-19 12:13:09#2.22;119#2016-10-19 12:13:11#0.50;114#2016-10-19 12:13:11#9.77;118#2016-10-19 12:13:21#13.64;122#2016-10-19 12:13:35#40.63","81.63"
"A","3","1006519","2016-10-19 12:12:55","110#2016-10-19 12:12:55#10.22;123#2016-10-19 12:13:05#5.53;107#2016-10-19 12:13:10#3.19;108#2016-10-19 12:13:14#3.75;119#2016-10-19 12:13:17#0.84;114#2016-10-19 12:13:18#18.47;118#2016-10-19 12:13:37#79.33;122#2016-10-19 12:14:56#18.94","139.94"
"A","3","1003962","2016-10-19 12:13:13","110#2016-10-19 12:13:13#11.54;123#2016-10-19 12:13:24#6.25;107#2016-10-19 12:13:31#3.51;108#2016-10-19 12:13:34#4.12;119#2016-10-19 12:13:38#0.93;114#2016-10-19 12:13:39#20.41;118#2016-10-19 12:13:59#34.82;122#2016-10-19 12:14:34#61.06","142.06"
"A","3","1031352","2016-10-19 12:13:26","110#2016-10-19 12:13:26#12.18;123#2016-10-19 12:13:38#5.34;107#2016-10-19 12:13:43#3.04;108#2016-10-19 12:13:46#3.78;119#2016-10-19 12:13:50#0.86;114#2016-10-19 12:13:51#21.28;118#2016-10-19 12:14:12#76.80;122#2016-10-19 12:15:29#21.74","144.74"
"A","2","1016371","2016-10-19 12:14:52","110#2016-10-19 12:14:52#10.44;123#2016-10-19 12:15:03#4.49;107#2016-10-19 12:15:07#2.59;108#2016-10-19 12:15:10#3.04;120#2016-10-19 12:15:13#0.46;117#2016-10-19 12:15:14#10.35","32.35"
"A","3","1000036","2016-10-19 12:15:15","110#2016-10-19 12:15:15#13.02;123#2016-10-19 12:15:28#7.05;107#2016-10-19 12:15:35#4.06;108#2016-10-19 12:15:40#4.78;119#2016-10-19 12:15:44#1.08;114#2016-10-19 12:15:45#25.28;118#2016-10-19 12:16:11#28.81;122#2016-10-19 12:16:40#82.79","167.79000000000002"
"C","3","1025290","2016-10-19 12:15:35","115#2016-10-19 12:15:35#11.05;102#2016-10-19 12:15:46#10.73;109#2016-10-19 12:15:56#9.22;104#2016-10-19 12:16:06#29.89;112#2016-10-19 12:16:35#26.38;111#2016-10-19 12:17:02#17.12;103#2016-10-19 12:17:19#3.25;122#2016-10-19 12:17:24#44.05","153.05"
"A","3","1036736","2016-10-19 12:15:37","110#2016-10-19 12:15:37#8.27;123#2016-10-19 12:15:45#4.81;107#2016-10-19 12:15:50#3.95;108#2016-10-19 12:15:54#4.55;119#2016-10-19 12:15:58#1.08;114#2016-10-19 12:15:59#19.76;118#2016-10-19 12:16:19#427.04;122#2016-10-19 12:23:26#31.59","500.59"
"A","2","1042641","2016-10-19 12:15:38","110#2016-10-19 12:15:38#10.66;123#2016-10-19 12:15:48#7.68;107#2016-10-19 12:15:56#4.29;108#2016-10-19 12:16:00#6.00;120#2016-10-19 12:16:06#1.03;117#2016-10-19 12:16:07#35.67","64.67"
"A","2","1019740","2016-10-19 12:15:45","110#2016-10-19 12:15:45#10.47;123#2016-10-19 12:15:55#5.67;107#2016-10-19 12:16:01#3.27;108#2016-10-19 12:16:04#3.84;120#2016-10-19 12:16:08#0.58;117#2016-10-19 12:16:09#13.07","37.07"
"B","1","1042656","2016-10-19 12:17:02","105#2016-10-19 12:17:02#8.01;100#2016-10-19 12:17:10#5.72;111#2016-10-19 12:17:16#12.72;103#2016-10-19 12:17:29#2.17;116#2016-10-19 12:17:31#14.01;101#2016-10-19 12:17:45#8.71;121#2016-10-19 12:17:54#15.50;106#2016-10-19 12:18:10#2.03;113#2016-10-19 12:18:12#20.62","90.62"
"A","2","1050233","2016-10-19 12:17:15","110#2016-10-19 12:17:15#16.78;123#2016-10-19 12:17:32#9.08;107#2016-10-19 12:17:41#5.24;108#2016-10-19 12:17:47#6.16;120#2016-10-19 12:17:53#0.92;117#2016-10-19 12:17:54#20.94","59.94"
"A","3","1002475","2016-10-19 12:18:14","110#2016-10-19 12:18:14#8.99;123#2016-10-19 12:18:23#4.94;107#2016-10-19 12:18:28#2.96;108#2016-10-19 12:18:31#3.45;119#2016-10-19 12:18:35#0.79;114#2016-10-19 12:18:35#17.84;118#2016-10-19 12:18:53#28.08;122#2016-10-19 12:19:21#18.19","85.19"
"A","3","1043578","2016-10-19 12:18:26","110#2016-10-19 12:18:26#6.31;123#2016-10-19 12:18:32#3.81;107#2016-10-19 12:18:36#2.33;108#2016-10-19 12:18:38#4.27;119#2016-10-19 12:18:43#0.98;114#2016-10-19 12:18:44#18.62;118#2016-10-19 12:19:02#18.75;122#2016-10-19 12:19:21#41.30","96.3"
"B","1","1031228","2016-10-19 12:18:54","105#2016-10-19 12:18:54#29.51;100#2016-10-19 12:19:24#6.79;111#2016-10-19 12:19:30#13.62;103#2016-10-19 12:19:44#2.22;116#2016-10-19 12:19:47#17.33;101#2016-10-19 12:20:04#10.10;121#2016-10-19 12:20:14#9.97;106#2016-10-19 12:20:24#1.18;113#2016-10-19 12:20:25#11.31","102.31"
"B","3","1017423","2016-10-19 12:18:57","105#2016-10-19 12:18:57#12.88;100#2016-10-19 12:19:10#7.38;111#2016-10-19 12:19:18#26.90;103#2016-10-19 12:19:44#1.70;122#2016-10-19 12:19:47#32.65","82.65"
"B","3","1042239","2016-10-19 12:19:42","105#2016-10-19 12:19:42#12.44;100#2016-10-19 12:19:55#7.73;111#2016-10-19 12:20:03#13.40;103#2016-10-19 12:20:16#3.01;122#2016-10-19 12:20:21#37.14","76.14"
"A","3","1004873","2016-10-19 12:19:47","110#2016-10-19 12:19:47#13.27;123#2016-10-19 12:20:01#7.18;107#2016-10-19 12:20:08#4.14;108#2016-10-19 12:20:12#4.87;119#2016-10-19 12:20:17#1.10;114#2016-10-19 12:20:18#24.19;118#2016-10-19 12:20:42#26.47;122#2016-10-19 12:21:09#25.32","107.32"
"A","2","1037567","2016-10-19 12:19:48","110#2016-10-19 12:19:48#10.27;123#2016-10-19 12:19:58#10.46;107#2016-10-19 12:20:09#6.03;108#2016-10-19 12:20:15#7.09;120#2016-10-19 12:20:22#1.06;117#2016-10-19 12:20:23#24.11","59.11"
"A","2","1038785","2016-10-19 12:19:57","110#2016-10-19 12:19:57#8.98;123#2016-10-19 12:20:06#4.11;107#2016-10-19 12:20:10#2.98;108#2016-10-19 12:20:13#4.05;120#2016-10-19 12:20:17#0.67;117#2016-10-19 12:20:18#15.68","36.68"
"B","1","1041411","2016-10-19 12:20:05","105#2016-10-19 12:20:05#7.45;100#2016-10-19 12:20:12#5.26;111#2016-10-19 12:20:18#13.09;103#2016-10-19 12:20:31#14.75;116#2016-10-19 12:20:49#45.75;101#2016-10-19 12:21:34#6.55;121#2016-10-19 12:21:41#10.15;106#2016-10-19 12:21:51#1.32;113#2016-10-19 12:21:53#23.04","131.04"
"A","2","1001707","2016-10-19 12:20:42","110#2016-10-19 12:20:42#9.48;123#2016-10-19 12:20:52#4.54;107#2016-10-19 12:20:56#3.74;108#2016-10-19 12:21:00#5.45;120#2016-10-19 12:21:06#0.88;117#2016-10-19 12:21:07#28.00","53"
"C","1","1046978","2016-10-19 12:21:02","115#2016-10-19 12:21:02#14.95;102#2016-10-19 12:21:17#9.91;109#2016-10-19 12:21:27#9.57;104#2016-10-19 12:21:37#23.11;112#2016-10-19 12:22:00#17.77;111#2016-10-19 12:22:18#9.83;103#2016-10-19 12:22:27#1.85;116#2016-10-19 12:22:30#14.50;101#2016-10-19 12:22:44#7.98;121#2016-10-19 12:22:52#14.27;106#2016-10-19 12:23:06#1.81;113#2016-10-19 12:23:08#42.54","168.54"
"C","1","1042588","2016-10-19 12:21:46","115#2016-10-19 12:21:46#10.85;102#2016-10-19 12:21:57#11.40;109#2016-10-19 12:22:08#10.41;104#2016-10-19 12:22:19#25.83;112#2016-10-19 12:22:44#54.57;111#2016-10-19 12:23:39#22.31;103#2016-10-19 12:24:01#3.16;116#2016-10-19 12:24:05#18.09;101#2016-10-19 12:24:23#8.44;121#2016-10-19 12:24:31#12.17;106#2016-10-19 12:24:44#1.55;113#2016-10-19 12:24:45#16.13","195.13"
